zone,num_passenger,date,day,time
100,1761,8/23/2018,Thursday,1
107,1344,8/23/2018,Thursday,1
113,682,8/23/2018,Thursday,1
114,224,8/23/2018,Thursday,1
116,78,8/23/2018,Thursday,1
125,193,8/23/2018,Thursday,1
127,3,8/23/2018,Thursday,1
128,1,8/23/2018,Thursday,1
137,894,8/23/2018,Thursday,1
140,1149,8/23/2018,Thursday,1
141,1585,8/23/2018,Thursday,1
142,1215,8/23/2018,Thursday,1
143,711,8/23/2018,Thursday,1
144,162,8/23/2018,Thursday,1
148,180,8/23/2018,Thursday,1
151,589,8/23/2018,Thursday,1
152,31,8/23/2018,Thursday,1
158,286,8/23/2018,Thursday,1
161,1118,8/23/2018,Thursday,1
162,1627,8/23/2018,Thursday,1
163,794,8/23/2018,Thursday,1
164,909,8/23/2018,Thursday,1
166,236,8/23/2018,Thursday,1
170,1854,8/23/2018,Thursday,1
186,2763,8/23/2018,Thursday,1
209,57,8/23/2018,Thursday,1
211,165,8/23/2018,Thursday,1
224,236,8/23/2018,Thursday,1
229,1137,8/23/2018,Thursday,1
230,936,8/23/2018,Thursday,1
231,605,8/23/2018,Thursday,1
232,57,8/23/2018,Thursday,1
233,785,8/23/2018,Thursday,1
234,996,8/23/2018,Thursday,1
236,1943,8/23/2018,Thursday,1
237,1625,8/23/2018,Thursday,1
238,1097,8/23/2018,Thursday,1
239,1132,8/23/2018,Thursday,1
243,17,8/23/2018,Thursday,1
244,52,8/23/2018,Thursday,1
246,445,8/23/2018,Thursday,1
249,746,8/23/2018,Thursday,1
261,179,8/23/2018,Thursday,1
262,1199,8/23/2018,Thursday,1
263,1237,8/23/2018,Thursday,1
4,90,8/23/2018,Thursday,2
12,36,8/23/2018,Thursday,2
13,699,8/23/2018,Thursday,2
24,179,8/23/2018,Thursday,2
41,140,8/23/2018,Thursday,2
42,48,8/23/2018,Thursday,2
43,970,8/23/2018,Thursday,2
45,110,8/23/2018,Thursday,2
48,1610,8/23/2018,Thursday,2
50,593,8/23/2018,Thursday,2
68,1330,8/23/2018,Thursday,2
74,122,8/23/2018,Thursday,2
75,455,8/23/2018,Thursday,2
79,916,8/23/2018,Thursday,2
87,454,8/23/2018,Thursday,2
88,236,8/23/2018,Thursday,2
90,965,8/23/2018,Thursday,2
100,1621,8/23/2018,Thursday,2
107,1307,8/23/2018,Thursday,2
113,905,8/23/2018,Thursday,2
114,353,8/23/2018,Thursday,2
116,52,8/23/2018,Thursday,2
125,316,8/23/2018,Thursday,2
127,11,8/23/2018,Thursday,2
137,790,8/23/2018,Thursday,2
140,1355,8/23/2018,Thursday,2
141,1607,8/23/2018,Thursday,2
142,1484,8/23/2018,Thursday,2
143,818,8/23/2018,Thursday,2
144,311,8/23/2018,Thursday,2
148,258,8/23/2018,Thursday,2
151,618,8/23/2018,Thursday,2
152,38,8/23/2018,Thursday,2
158,432,8/23/2018,Thursday,2
161,2422,8/23/2018,Thursday,2
162,2218,8/23/2018,Thursday,2
163,1534,8/23/2018,Thursday,2
164,1484,8/23/2018,Thursday,2
166,219,8/23/2018,Thursday,2
170,2448,8/23/2018,Thursday,2
186,2292,8/23/2018,Thursday,2
209,87,8/23/2018,Thursday,2
211,324,8/23/2018,Thursday,2
224,223,8/23/2018,Thursday,2
229,1242,8/23/2018,Thursday,2
230,1638,8/23/2018,Thursday,2
231,902,8/23/2018,Thursday,2
232,61,8/23/2018,Thursday,2
233,940,8/23/2018,Thursday,2
234,1475,8/23/2018,Thursday,2
236,2627,8/23/2018,Thursday,2
237,2721,8/23/2018,Thursday,2
238,1285,8/23/2018,Thursday,2
239,1547,8/23/2018,Thursday,2
243,5,8/23/2018,Thursday,2
244,50,8/23/2018,Thursday,2
246,785,8/23/2018,Thursday,2
249,801,8/23/2018,Thursday,2
261,339,8/23/2018,Thursday,2
262,1052,8/23/2018,Thursday,2
263,1258,8/23/2018,Thursday,2
4,57,8/23/2018,Thursday,3
12,93,8/23/2018,Thursday,3
13,743,8/23/2018,Thursday,3
24,205,8/23/2018,Thursday,3
41,188,8/23/2018,Thursday,3
42,70,8/23/2018,Thursday,3
43,1149,8/23/2018,Thursday,3
45,139,8/23/2018,Thursday,3
48,1430,8/23/2018,Thursday,3
50,588,8/23/2018,Thursday,3
68,1334,8/23/2018,Thursday,3
74,168,8/23/2018,Thursday,3
75,513,8/23/2018,Thursday,3
79,751,8/23/2018,Thursday,3
87,471,8/23/2018,Thursday,3
88,349,8/23/2018,Thursday,3
90,1093,8/23/2018,Thursday,3
100,1383,8/23/2018,Thursday,3
107,1306,8/23/2018,Thursday,3
113,912,8/23/2018,Thursday,3
114,445,8/23/2018,Thursday,3
116,38,8/23/2018,Thursday,3
120,1,8/23/2018,Thursday,3
125,396,8/23/2018,Thursday,3
127,6,8/23/2018,Thursday,3
137,712,8/23/2018,Thursday,3
140,1348,8/23/2018,Thursday,3
141,1473,8/23/2018,Thursday,3
142,1643,8/23/2018,Thursday,3
143,695,8/23/2018,Thursday,3
144,499,8/23/2018,Thursday,3
148,295,8/23/2018,Thursday,3
151,543,8/23/2018,Thursday,3
152,52,8/23/2018,Thursday,3
158,375,8/23/2018,Thursday,3
161,3480,8/23/2018,Thursday,3
162,2524,8/23/2018,Thursday,3
163,2032,8/23/2018,Thursday,3
164,1811,8/23/2018,Thursday,3
166,311,8/23/2018,Thursday,3
170,2371,8/23/2018,Thursday,3
186,2185,8/23/2018,Thursday,3
209,149,8/23/2018,Thursday,3
211,527,8/23/2018,Thursday,3
224,140,8/23/2018,Thursday,3
229,1022,8/23/2018,Thursday,3
230,2024,8/23/2018,Thursday,3
231,1016,8/23/2018,Thursday,3
232,126,8/23/2018,Thursday,3
233,948,8/23/2018,Thursday,3
234,2258,8/23/2018,Thursday,3
236,2776,8/23/2018,Thursday,3
237,3193,8/23/2018,Thursday,3
238,1280,8/23/2018,Thursday,3
239,1627,8/23/2018,Thursday,3
243,10,8/23/2018,Thursday,3
244,66,8/23/2018,Thursday,3
246,816,8/23/2018,Thursday,3
249,697,8/23/2018,Thursday,3
261,525,8/23/2018,Thursday,3
262,727,8/23/2018,Thursday,3
263,1169,8/23/2018,Thursday,3
4,55,8/23/2018,Thursday,4
12,24,8/23/2018,Thursday,4
13,659,8/23/2018,Thursday,4
24,118,8/23/2018,Thursday,4
41,160,8/23/2018,Thursday,4
42,74,8/23/2018,Thursday,4
43,1411,8/23/2018,Thursday,4
45,139,8/23/2018,Thursday,4
48,1294,8/23/2018,Thursday,4
50,614,8/23/2018,Thursday,4
68,1432,8/23/2018,Thursday,4
74,189,8/23/2018,Thursday,4
75,446,8/23/2018,Thursday,4
79,867,8/23/2018,Thursday,4
87,542,8/23/2018,Thursday,4
88,453,8/23/2018,Thursday,4
90,1163,8/23/2018,Thursday,4
100,1309,8/23/2018,Thursday,4
107,1425,8/23/2018,Thursday,4
113,900,8/23/2018,Thursday,4
114,575,8/23/2018,Thursday,4
116,51,8/23/2018,Thursday,4
125,329,8/23/2018,Thursday,4
127,3,8/23/2018,Thursday,4
137,793,8/23/2018,Thursday,4
140,1270,8/23/2018,Thursday,4
141,1369,8/23/2018,Thursday,4
142,1738,8/23/2018,Thursday,4
143,735,8/23/2018,Thursday,4
144,569,8/23/2018,Thursday,4
148,272,8/23/2018,Thursday,4
151,539,8/23/2018,Thursday,4
152,52,8/23/2018,Thursday,4
158,418,8/23/2018,Thursday,4
161,3424,8/23/2018,Thursday,4
162,2951,8/23/2018,Thursday,4
163,2040,8/23/2018,Thursday,4
164,1798,8/23/2018,Thursday,4
166,299,8/23/2018,Thursday,4
170,2377,8/23/2018,Thursday,4
186,1986,8/23/2018,Thursday,4
209,157,8/23/2018,Thursday,4
211,532,8/23/2018,Thursday,4
224,113,8/23/2018,Thursday,4
229,1069,8/23/2018,Thursday,4
230,2086,8/23/2018,Thursday,4
231,902,8/23/2018,Thursday,4
232,97,8/23/2018,Thursday,4
233,1087,8/23/2018,Thursday,4
234,2437,8/23/2018,Thursday,4
236,2414,8/23/2018,Thursday,4
237,3012,8/23/2018,Thursday,4
238,1069,8/23/2018,Thursday,4
239,1613,8/23/2018,Thursday,4
243,11,8/23/2018,Thursday,4
244,35,8/23/2018,Thursday,4
246,988,8/23/2018,Thursday,4
249,732,8/23/2018,Thursday,4
261,516,8/23/2018,Thursday,4
262,601,8/23/2018,Thursday,4
263,1020,8/23/2018,Thursday,4
4,94,8/23/2018,Thursday,5
12,33,8/23/2018,Thursday,5
13,994,8/23/2018,Thursday,5
24,190,8/23/2018,Thursday,5
41,170,8/23/2018,Thursday,5
42,63,8/23/2018,Thursday,5
43,1038,8/23/2018,Thursday,5
45,186,8/23/2018,Thursday,5
48,2335,8/23/2018,Thursday,5
50,609,8/23/2018,Thursday,5
68,1845,8/23/2018,Thursday,5
74,203,8/23/2018,Thursday,5
75,390,8/23/2018,Thursday,5
79,1633,8/23/2018,Thursday,5
87,726,8/23/2018,Thursday,5
88,441,8/23/2018,Thursday,5
90,1561,8/23/2018,Thursday,5
100,1722,8/23/2018,Thursday,5
107,2088,8/23/2018,Thursday,5
113,1278,8/23/2018,Thursday,5
114,910,8/23/2018,Thursday,5
116,35,8/23/2018,Thursday,5
125,616,8/23/2018,Thursday,5
127,7,8/23/2018,Thursday,5
137,1069,8/23/2018,Thursday,5
140,1220,8/23/2018,Thursday,5
141,1714,8/23/2018,Thursday,5
142,1962,8/23/2018,Thursday,5
143,766,8/23/2018,Thursday,5
144,1109,8/23/2018,Thursday,5
148,698,8/23/2018,Thursday,5
151,615,8/23/2018,Thursday,5
152,65,8/23/2018,Thursday,5
158,697,8/23/2018,Thursday,5
161,4323,8/23/2018,Thursday,5
162,3735,8/23/2018,Thursday,5
163,2509,8/23/2018,Thursday,5
164,2198,8/23/2018,Thursday,5
166,254,8/23/2018,Thursday,5
170,3141,8/23/2018,Thursday,5
186,2436,8/23/2018,Thursday,5
209,176,8/23/2018,Thursday,5
211,861,8/23/2018,Thursday,5
224,105,8/23/2018,Thursday,5
229,1723,8/23/2018,Thursday,5
230,2992,8/23/2018,Thursday,5
231,1753,8/23/2018,Thursday,5
232,109,8/23/2018,Thursday,5
233,1344,8/23/2018,Thursday,5
234,3306,8/23/2018,Thursday,5
236,2018,8/23/2018,Thursday,5
237,2747,8/23/2018,Thursday,5
238,1180,8/23/2018,Thursday,5
239,1720,8/23/2018,Thursday,5
243,17,8/23/2018,Thursday,5
244,26,8/23/2018,Thursday,5
246,1351,8/23/2018,Thursday,5
249,1476,8/23/2018,Thursday,5
261,555,8/23/2018,Thursday,5
262,567,8/23/2018,Thursday,5
263,1161,8/23/2018,Thursday,5
4,153,8/23/2018,Thursday,6
12,22,8/23/2018,Thursday,6
13,702,8/23/2018,Thursday,6
24,108,8/23/2018,Thursday,6
41,212,8/23/2018,Thursday,6
42,69,8/23/2018,Thursday,6
43,548,8/23/2018,Thursday,6
45,219,8/23/2018,Thursday,6
48,3323,8/23/2018,Thursday,6
50,633,8/23/2018,Thursday,6
68,1960,8/23/2018,Thursday,6
74,203,8/23/2018,Thursday,6
75,223,8/23/2018,Thursday,6
79,2896,8/23/2018,Thursday,6
87,725,8/23/2018,Thursday,6
88,369,8/23/2018,Thursday,6
90,1433,8/23/2018,Thursday,6
100,1625,8/23/2018,Thursday,6
107,2211,8/23/2018,Thursday,6
113,1235,8/23/2018,Thursday,6
114,1555,8/23/2018,Thursday,6
116,62,8/23/2018,Thursday,6
125,713,8/23/2018,Thursday,6
127,9,8/23/2018,Thursday,6
128,1,8/23/2018,Thursday,6
137,920,8/23/2018,Thursday,6
140,576,8/23/2018,Thursday,6
141,1200,8/23/2018,Thursday,6
142,1645,8/23/2018,Thursday,6
143,400,8/23/2018,Thursday,6
144,1204,8/23/2018,Thursday,6
148,1576,8/23/2018,Thursday,6
151,267,8/23/2018,Thursday,6
152,55,8/23/2018,Thursday,6
158,790,8/23/2018,Thursday,6
161,3316,8/23/2018,Thursday,6
162,2520,8/23/2018,Thursday,6
163,1759,8/23/2018,Thursday,6
164,2313,8/23/2018,Thursday,6
166,198,8/23/2018,Thursday,6
170,2709,8/23/2018,Thursday,6
186,2064,8/23/2018,Thursday,6
209,289,8/23/2018,Thursday,6
211,803,8/23/2018,Thursday,6
224,99,8/23/2018,Thursday,6
229,1270,8/23/2018,Thursday,6
230,3470,8/23/2018,Thursday,6
231,1670,8/23/2018,Thursday,6
232,123,8/23/2018,Thursday,6
233,720,8/23/2018,Thursday,6
234,2841,8/23/2018,Thursday,6
236,1033,8/23/2018,Thursday,6
237,1572,8/23/2018,Thursday,6
238,839,8/23/2018,Thursday,6
239,1191,8/23/2018,Thursday,6
243,12,8/23/2018,Thursday,6
244,45,8/23/2018,Thursday,6
246,1121,8/23/2018,Thursday,6
249,2227,8/23/2018,Thursday,6
261,467,8/23/2018,Thursday,6
262,207,8/23/2018,Thursday,6
263,936,8/23/2018,Thursday,6
4,54,8/23/2018,Thursday,7
12,1,8/23/2018,Thursday,7
13,130,8/23/2018,Thursday,7
24,44,8/23/2018,Thursday,7
41,98,8/23/2018,Thursday,7
42,32,8/23/2018,Thursday,7
43,79,8/23/2018,Thursday,7
45,62,8/23/2018,Thursday,7
48,991,8/23/2018,Thursday,7
50,192,8/23/2018,Thursday,7
68,739,8/23/2018,Thursday,7
74,87,8/23/2018,Thursday,7
75,98,8/23/2018,Thursday,7
79,964,8/23/2018,Thursday,7
87,153,8/23/2018,Thursday,7
88,71,8/23/2018,Thursday,7
90,517,8/23/2018,Thursday,7
100,526,8/23/2018,Thursday,7
107,470,8/23/2018,Thursday,7
113,239,8/23/2018,Thursday,7
114,488,8/23/2018,Thursday,7
116,34,8/23/2018,Thursday,7
125,110,8/23/2018,Thursday,7
137,233,8/23/2018,Thursday,7
140,97,8/23/2018,Thursday,7
141,306,8/23/2018,Thursday,7
142,305,8/23/2018,Thursday,7
143,67,8/23/2018,Thursday,7
144,322,8/23/2018,Thursday,7
148,782,8/23/2018,Thursday,7
151,53,8/23/2018,Thursday,7
152,26,8/23/2018,Thursday,7
158,480,8/23/2018,Thursday,7
161,685,8/23/2018,Thursday,7
162,544,8/23/2018,Thursday,7
163,364,8/23/2018,Thursday,7
164,722,8/23/2018,Thursday,7
166,63,8/23/2018,Thursday,7
170,501,8/23/2018,Thursday,7
186,635,8/23/2018,Thursday,7
209,60,8/23/2018,Thursday,7
211,216,8/23/2018,Thursday,7
224,17,8/23/2018,Thursday,7
229,250,8/23/2018,Thursday,7
230,1062,8/23/2018,Thursday,7
231,423,8/23/2018,Thursday,7
232,56,8/23/2018,Thursday,7
233,157,8/23/2018,Thursday,7
234,721,8/23/2018,Thursday,7
236,193,8/23/2018,Thursday,7
237,225,8/23/2018,Thursday,7
238,217,8/23/2018,Thursday,7
239,239,8/23/2018,Thursday,7
243,1,8/23/2018,Thursday,7
244,27,8/23/2018,Thursday,7
246,469,8/23/2018,Thursday,7
249,959,8/23/2018,Thursday,7
261,74,8/23/2018,Thursday,7
262,39,8/23/2018,Thursday,7
263,245,8/23/2018,Thursday,7
4,27,8/23/2018,Thursday,8
13,54,8/23/2018,Thursday,8
24,19,8/23/2018,Thursday,8
41,61,8/23/2018,Thursday,8
42,40,8/23/2018,Thursday,8
43,44,8/23/2018,Thursday,8
45,9,8/23/2018,Thursday,8
48,573,8/23/2018,Thursday,8
50,83,8/23/2018,Thursday,8
68,276,8/23/2018,Thursday,8
74,55,8/23/2018,Thursday,8
75,83,8/23/2018,Thursday,8
79,373,8/23/2018,Thursday,8
87,55,8/23/2018,Thursday,8
88,31,8/23/2018,Thursday,8
90,168,8/23/2018,Thursday,8
100,421,8/23/2018,Thursday,8
107,190,8/23/2018,Thursday,8
113,121,8/23/2018,Thursday,8
114,118,8/23/2018,Thursday,8
116,16,8/23/2018,Thursday,8
125,31,8/23/2018,Thursday,8
127,1,8/23/2018,Thursday,8
137,129,8/23/2018,Thursday,8
140,116,8/23/2018,Thursday,8
141,252,8/23/2018,Thursday,8
142,123,8/23/2018,Thursday,8
143,61,8/23/2018,Thursday,8
144,81,8/23/2018,Thursday,8
148,272,8/23/2018,Thursday,8
151,53,8/23/2018,Thursday,8
152,8,8/23/2018,Thursday,8
158,97,8/23/2018,Thursday,8
161,171,8/23/2018,Thursday,8
162,233,8/23/2018,Thursday,8
163,110,8/23/2018,Thursday,8
164,215,8/23/2018,Thursday,8
166,47,8/23/2018,Thursday,8
170,165,8/23/2018,Thursday,8
186,381,8/23/2018,Thursday,8
209,8,8/23/2018,Thursday,8
211,59,8/23/2018,Thursday,8
224,33,8/23/2018,Thursday,8
229,150,8/23/2018,Thursday,8
230,388,8/23/2018,Thursday,8
231,214,8/23/2018,Thursday,8
232,6,8/23/2018,Thursday,8
233,90,8/23/2018,Thursday,8
234,134,8/23/2018,Thursday,8
236,125,8/23/2018,Thursday,8
237,130,8/23/2018,Thursday,8
238,126,8/23/2018,Thursday,8
239,154,8/23/2018,Thursday,8
243,1,8/23/2018,Thursday,8
244,21,8/23/2018,Thursday,8
246,187,8/23/2018,Thursday,8
249,230,8/23/2018,Thursday,8
261,40,8/23/2018,Thursday,8
262,111,8/23/2018,Thursday,8
263,151,8/23/2018,Thursday,8
4,104,8/24/2018,Friday,1
12,10,8/24/2018,Friday,1
13,439,8/24/2018,Friday,1
24,153,8/24/2018,Friday,1
41,245,8/24/2018,Friday,1
42,111,8/24/2018,Friday,1
43,369,8/24/2018,Friday,1
45,24,8/24/2018,Friday,1
48,1684,8/24/2018,Friday,1
50,464,8/24/2018,Friday,1
68,688,8/24/2018,Friday,1
74,252,8/24/2018,Friday,1
75,410,8/24/2018,Friday,1
79,890,8/24/2018,Friday,1
87,330,8/24/2018,Friday,1
88,108,8/24/2018,Friday,1
90,740,8/24/2018,Friday,1
100,1561,8/24/2018,Friday,1
107,1311,8/24/2018,Friday,1
113,591,8/24/2018,Friday,1
114,233,8/24/2018,Friday,1
116,75,8/24/2018,Friday,1
125,171,8/24/2018,Friday,1
127,9,8/24/2018,Friday,1
137,818,8/24/2018,Friday,1
140,1029,8/24/2018,Friday,1
141,1261,8/24/2018,Friday,1
142,1109,8/24/2018,Friday,1
143,623,8/24/2018,Friday,1
144,146,8/24/2018,Friday,1
148,223,8/24/2018,Friday,1
151,535,8/24/2018,Friday,1
152,76,8/24/2018,Friday,1
158,257,8/24/2018,Friday,1
161,849,8/24/2018,Friday,1
162,1363,8/24/2018,Friday,1
163,645,8/24/2018,Friday,1
164,771,8/24/2018,Friday,1
166,188,8/24/2018,Friday,1
170,1557,8/24/2018,Friday,1
186,2193,8/24/2018,Friday,1
209,70,8/24/2018,Friday,1
211,143,8/24/2018,Friday,1
224,269,8/24/2018,Friday,1
229,992,8/24/2018,Friday,1
230,843,8/24/2018,Friday,1
231,509,8/24/2018,Friday,1
232,58,8/24/2018,Friday,1
233,720,8/24/2018,Friday,1
234,904,8/24/2018,Friday,1
236,1531,8/24/2018,Friday,1
237,1208,8/24/2018,Friday,1
238,1030,8/24/2018,Friday,1
239,974,8/24/2018,Friday,1
243,4,8/24/2018,Friday,1
244,54,8/24/2018,Friday,1
246,405,8/24/2018,Friday,1
249,652,8/24/2018,Friday,1
261,149,8/24/2018,Friday,1
262,998,8/24/2018,Friday,1
263,1164,8/24/2018,Friday,1
4,123,8/24/2018,Friday,2
12,14,8/24/2018,Friday,2
13,593,8/24/2018,Friday,2
24,195,8/24/2018,Friday,2
41,169,8/24/2018,Friday,2
42,55,8/24/2018,Friday,2
43,832,8/24/2018,Friday,2
45,115,8/24/2018,Friday,2
48,1476,8/24/2018,Friday,2
50,573,8/24/2018,Friday,2
68,1120,8/24/2018,Friday,2
74,188,8/24/2018,Friday,2
75,387,8/24/2018,Friday,2
79,955,8/24/2018,Friday,2
87,407,8/24/2018,Friday,2
88,167,8/24/2018,Friday,2
90,1018,8/24/2018,Friday,2
100,1337,8/24/2018,Friday,2
107,1418,8/24/2018,Friday,2
113,811,8/24/2018,Friday,2
114,370,8/24/2018,Friday,2
116,27,8/24/2018,Friday,2
125,259,8/24/2018,Friday,2
127,3,8/24/2018,Friday,2
137,768,8/24/2018,Friday,2
140,1219,8/24/2018,Friday,2
141,1608,8/24/2018,Friday,2
142,1348,8/24/2018,Friday,2
143,800,8/24/2018,Friday,2
144,353,8/24/2018,Friday,2
148,243,8/24/2018,Friday,2
151,581,8/24/2018,Friday,2
152,48,8/24/2018,Friday,2
158,381,8/24/2018,Friday,2
161,2084,8/24/2018,Friday,2
162,1863,8/24/2018,Friday,2
163,1454,8/24/2018,Friday,2
164,1244,8/24/2018,Friday,2
166,212,8/24/2018,Friday,2
170,2341,8/24/2018,Friday,2
186,1898,8/24/2018,Friday,2
209,96,8/24/2018,Friday,2
211,260,8/24/2018,Friday,2
224,153,8/24/2018,Friday,2
229,1148,8/24/2018,Friday,2
230,1807,8/24/2018,Friday,2
231,725,8/24/2018,Friday,2
232,94,8/24/2018,Friday,2
233,940,8/24/2018,Friday,2
234,1457,8/24/2018,Friday,2
236,2266,8/24/2018,Friday,2
237,2389,8/24/2018,Friday,2
238,1252,8/24/2018,Friday,2
239,1528,8/24/2018,Friday,2
243,14,8/24/2018,Friday,2
244,32,8/24/2018,Friday,2
246,764,8/24/2018,Friday,2
249,715,8/24/2018,Friday,2
261,304,8/24/2018,Friday,2
262,948,8/24/2018,Friday,2
263,1124,8/24/2018,Friday,2
4,75,8/24/2018,Friday,3
12,83,8/24/2018,Friday,3
13,754,8/24/2018,Friday,3
24,167,8/24/2018,Friday,3
41,184,8/24/2018,Friday,3
42,106,8/24/2018,Friday,3
43,1234,8/24/2018,Friday,3
45,168,8/24/2018,Friday,3
48,1338,8/24/2018,Friday,3
50,604,8/24/2018,Friday,3
68,1341,8/24/2018,Friday,3
74,296,8/24/2018,Friday,3
75,502,8/24/2018,Friday,3
79,986,8/24/2018,Friday,3
87,490,8/24/2018,Friday,3
88,329,8/24/2018,Friday,3
90,1167,8/24/2018,Friday,3
100,1378,8/24/2018,Friday,3
107,1233,8/24/2018,Friday,3
113,939,8/24/2018,Friday,3
114,396,8/24/2018,Friday,3
116,48,8/24/2018,Friday,3
125,330,8/24/2018,Friday,3
127,8,8/24/2018,Friday,3
137,761,8/24/2018,Friday,3
140,1279,8/24/2018,Friday,3
141,1444,8/24/2018,Friday,3
142,1538,8/24/2018,Friday,3
143,711,8/24/2018,Friday,3
144,642,8/24/2018,Friday,3
148,370,8/24/2018,Friday,3
151,584,8/24/2018,Friday,3
152,41,8/24/2018,Friday,3
158,465,8/24/2018,Friday,3
161,3172,8/24/2018,Friday,3
162,2328,8/24/2018,Friday,3
163,1897,8/24/2018,Friday,3
164,1734,8/24/2018,Friday,3
166,347,8/24/2018,Friday,3
170,2400,8/24/2018,Friday,3
186,2054,8/24/2018,Friday,3
209,129,8/24/2018,Friday,3
211,455,8/24/2018,Friday,3
224,136,8/24/2018,Friday,3
229,1173,8/24/2018,Friday,3
230,1886,8/24/2018,Friday,3
231,992,8/24/2018,Friday,3
232,66,8/24/2018,Friday,3
233,902,8/24/2018,Friday,3
234,2176,8/24/2018,Friday,3
236,2341,8/24/2018,Friday,3
237,2908,8/24/2018,Friday,3
238,1194,8/24/2018,Friday,3
239,1711,8/24/2018,Friday,3
243,7,8/24/2018,Friday,3
244,52,8/24/2018,Friday,3
246,851,8/24/2018,Friday,3
249,793,8/24/2018,Friday,3
261,579,8/24/2018,Friday,3
262,612,8/24/2018,Friday,3
263,1202,8/24/2018,Friday,3
4,79,8/24/2018,Friday,4
12,83,8/24/2018,Friday,4
13,752,8/24/2018,Friday,4
24,198,8/24/2018,Friday,4
41,191,8/24/2018,Friday,4
42,110,8/24/2018,Friday,4
43,1548,8/24/2018,Friday,4
45,169,8/24/2018,Friday,4
48,1329,8/24/2018,Friday,4
50,536,8/24/2018,Friday,4
68,1367,8/24/2018,Friday,4
74,277,8/24/2018,Friday,4
75,419,8/24/2018,Friday,4
79,1088,8/24/2018,Friday,4
87,604,8/24/2018,Friday,4
88,426,8/24/2018,Friday,4
90,1205,8/24/2018,Friday,4
100,1273,8/24/2018,Friday,4
107,1354,8/24/2018,Friday,4
113,1032,8/24/2018,Friday,4
114,639,8/24/2018,Friday,4
116,74,8/24/2018,Friday,4
125,258,8/24/2018,Friday,4
127,6,8/24/2018,Friday,4
128,1,8/24/2018,Friday,4
137,799,8/24/2018,Friday,4
140,1195,8/24/2018,Friday,4
141,1428,8/24/2018,Friday,4
142,1730,8/24/2018,Friday,4
143,670,8/24/2018,Friday,4
144,674,8/24/2018,Friday,4
148,389,8/24/2018,Friday,4
151,619,8/24/2018,Friday,4
152,58,8/24/2018,Friday,4
158,489,8/24/2018,Friday,4
161,3464,8/24/2018,Friday,4
162,2746,8/24/2018,Friday,4
163,2136,8/24/2018,Friday,4
164,1634,8/24/2018,Friday,4
166,323,8/24/2018,Friday,4
170,2399,8/24/2018,Friday,4
186,1965,8/24/2018,Friday,4
209,132,8/24/2018,Friday,4
211,521,8/24/2018,Friday,4
224,131,8/24/2018,Friday,4
229,1114,8/24/2018,Friday,4
230,1809,8/24/2018,Friday,4
231,984,8/24/2018,Friday,4
232,59,8/24/2018,Friday,4
233,989,8/24/2018,Friday,4
234,2385,8/24/2018,Friday,4
236,2293,8/24/2018,Friday,4
237,2741,8/24/2018,Friday,4
238,1050,8/24/2018,Friday,4
239,1770,8/24/2018,Friday,4
243,8,8/24/2018,Friday,4
244,53,8/24/2018,Friday,4
246,859,8/24/2018,Friday,4
249,872,8/24/2018,Friday,4
261,537,8/24/2018,Friday,4
262,558,8/24/2018,Friday,4
263,1044,8/24/2018,Friday,4
4,122,8/24/2018,Friday,5
12,59,8/24/2018,Friday,5
13,885,8/24/2018,Friday,5
24,233,8/24/2018,Friday,5
41,226,8/24/2018,Friday,5
42,136,8/24/2018,Friday,5
43,1222,8/24/2018,Friday,5
45,198,8/24/2018,Friday,5
48,2219,8/24/2018,Friday,5
50,526,8/24/2018,Friday,5
68,1712,8/24/2018,Friday,5
74,211,8/24/2018,Friday,5
75,392,8/24/2018,Friday,5
79,1883,8/24/2018,Friday,5
87,780,8/24/2018,Friday,5
88,382,8/24/2018,Friday,5
90,1501,8/24/2018,Friday,5
100,1491,8/24/2018,Friday,5
107,1791,8/24/2018,Friday,5
113,1281,8/24/2018,Friday,5
114,1016,8/24/2018,Friday,5
116,72,8/24/2018,Friday,5
120,1,8/24/2018,Friday,5
125,493,8/24/2018,Friday,5
127,3,8/24/2018,Friday,5
137,1141,8/24/2018,Friday,5
140,1211,8/24/2018,Friday,5
141,1544,8/24/2018,Friday,5
142,1865,8/24/2018,Friday,5
143,636,8/24/2018,Friday,5
144,1014,8/24/2018,Friday,5
148,752,8/24/2018,Friday,5
151,565,8/24/2018,Friday,5
152,72,8/24/2018,Friday,5
158,741,8/24/2018,Friday,5
161,3476,8/24/2018,Friday,5
162,3025,8/24/2018,Friday,5
163,2190,8/24/2018,Friday,5
164,1948,8/24/2018,Friday,5
166,276,8/24/2018,Friday,5
170,2793,8/24/2018,Friday,5
186,2537,8/24/2018,Friday,5
209,206,8/24/2018,Friday,5
211,767,8/24/2018,Friday,5
224,141,8/24/2018,Friday,5
229,1310,8/24/2018,Friday,5
230,2273,8/24/2018,Friday,5
231,1352,8/24/2018,Friday,5
232,149,8/24/2018,Friday,5
233,1193,8/24/2018,Friday,5
234,2749,8/24/2018,Friday,5
236,1780,8/24/2018,Friday,5
237,2150,8/24/2018,Friday,5
238,1021,8/24/2018,Friday,5
239,1538,8/24/2018,Friday,5
243,11,8/24/2018,Friday,5
244,55,8/24/2018,Friday,5
246,1120,8/24/2018,Friday,5
249,1414,8/24/2018,Friday,5
261,617,8/24/2018,Friday,5
262,581,8/24/2018,Friday,5
263,1115,8/24/2018,Friday,5
